Veiculo_Titulo,Veiculo_Link_Lote,Veiculo_Imagem,Veiculo_Patio_UF,Veiculo_Ano_Fabricacao,Veiculo_KM,Veiculo_Valor_Lance_Atual,Veiculo_Situacao,Veiculo_Data_Leilao,Veiculo_Tipo_Combustivel,Veiculo_Cor,Veiculo_Possui_Chave,Veiculo_Tipo_Retomada,Veiculo_Tipo,Veiculo_Valor_Fipe,Veiculo_Fabricante,Veiculo_Modelo,Veiculo_Patio_UF_Localizacao
VOLKSWAGEN/SPACEFOX COMFORTLINE,https://leilo.com.br/leilao/eusebio-ceara/carros/volkswagen/spacefox-comfortline/ano.2008/bc9fd35e-df01-11ef-903d-02420a000042,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2008,173.291,"R$ 15.700,00",Leilão ao vivo em: 4 dias 1h58m24s,09/07/2025,Flex,Preta,Sim,Recuperado de Financiamento,Carros,"28.396,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
LAND ROVER/DISCOVERY 4 SE,https://leilo.com.br/leilao/eusebio-ceara/carros/land-rover/discovery-4-se/ano.2011/dd92f351-7f24-11ee-b57d-02420a0000d3,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2011,163.608,"R$ 46.600,00",Leilão ao vivo em: 4 dias 1h58m53s,09/07/2025,Diesel,Branca,Sim,Recuperado de Financiamento,Carros,"84.726,00",N/A,N/A,PATIO FORTALEZA/CE (EUSÉBIO/CE)
CHEVROLET/CLASSIC LS (2P/4P),https://leilo.com.br/leilao/eusebio-ceara/carros/chevrolet/classic-ls-(2p%2F4p)/ano.2012/7923ad4c-30ff-11f0-9f79-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2012,272.052,"R$ 14.000,00",Leilão ao vivo em: 4 dias 1h59m23s,09/07/2025,Flex,Bege,Sim,Recuperado de Financiamento,Carros,"25.365,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
FIAT/PUNTO ATTRACTIVE (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/fiat/punto-attractive-(4p)/ano.2013/de07c546-30fb-11f0-9f79-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2013,130.571,"R$ 19.700,00",Leilão ao vivo em: 4 dias 2h23s,09/07/2025,Flex,Vermelha,Sim,Recuperado de Financiamento,Carros,"35.653,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
HYUNDAI/HB20S PREMIUM (4P),https://leilo.com.br/leilao/candeias-bahia/carros/hyundai/hb20s-premium-(4p)/ano.2015/20c48a1a-3a56-11f0-9677-02420a00000b,https://leilo.com.br/lote/fotos-modelo/carro.jpg,BA,2015,94.434,"R$ 29.900,00",Leilão ao vivo em: 4 dias 2h1m22s,09/07/2025,Flex,Preta,Sim,Recuperado de Financiamento,Carros,"54.188,00",N/A,N/A,PATIO SALVADOR-BA (CANDEIAS/BA)
FORD FIESTA 1.0 8V FLEX/CLASS 1.0 8V FLEX 5P,https://leilo.com.br/leilao/eusebio-ceara/carros/ford-fiesta-1.0-8v-flex/class-1.0-8v-flex-5p/ano.2013/8792d956-fe8e-11ef-8c72-02420a00002d,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2013,113.098,"R$ 15.000,00",Leilão: Leilão: 09/07/2025 Qua • 12:30,09/07/2025,Flex,Preta,Sim,Recuperado de Financiamento,Carros,"28.039,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
HYUNDAI/HB20 (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/hyundai/hb20-(4p)/ano.2013/9f5b2bc6-228e-11f0-bcc9-02420a000216,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2012,114.763,"R$ 21.300,00",Leilão: Leilão: 09/07/2025 Qua • 12:30,09/07/2025,Flex,Preta,Sim,Recuperado de Financiamento,Carros,"38.657,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
VW - VOLKSWAGEN SAVEIRO 1.6 MI/ 1.6 MI TOTAL FLEX 8V,https://leilo.com.br/leilao/eusebio-ceara/carros/vw---volkswagen-saveiro-1.6-mi/-1.6-mi-total-flex-8v/ano.2012/74820be0-002f-11f0-8c72-02420a00002d,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2012,N/A,"R$ 21.400,00",Leilão: Leilão: 09/07/2025 Qua • 12:30,09/07/2025,Flex,Preta,Não,Recuperado de Financiamento,Carros,"39.907,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
FIAT/UNO WAY E (2P/4P),https://leilo.com.br/leilao/eusebio-ceara/carros/fiat/uno-way-e-(2p%2F4p)/ano.2017/d67e93fd-1dde-11ef-b80e-02420a000059,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2017,N/A,"R$ 22.000,00",Leilão ao vivo em: 4 dias 2h3m20s,09/07/2025,Flex,Branca,Não,Recuperado de Financiamento,Carros,"39.908,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
VOLKSWAGEN/GOL 1.0 (2P/4P),https://leilo.com.br/leilao/eusebio-ceara/carros/volkswagen/gol-1.0-(2p%2F4p)/ano.2008/228a30d5-b654-11ef-8e48-02420a000017,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2007,155.735,"R$ 10.800,00",Leilão ao vivo em: 4 dias 2h3m50s,09/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"19.610,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
MITSUBISHI OUTLANDER 2.4 16V 170CV AUT.,https://leilo.com.br/leilao/eusebio-ceara/carros/nome-padrao/mitsubishi-outlander-2.4-16v-170cv-aut./ano.2011/414cce89-0718-11f0-8c72-02420a00002d,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2010,185.548,"R$ 27.200,00",Leilão ao vivo em: 4 dias 2h4m20s,09/07/2025,Gasolina,Prata,Sim,Recuperado de Financiamento,Carros,"49.237,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
FIAT/UNO VIVACE 1.0 (2P/4P),https://leilo.com.br/leilao/eusebio-ceara/carros/fiat/uno-vivace-1.0-(2p%2F4p)/ano.2014/da9e545d-38a4-11ef-b7fa-02420a00001f,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2014,N/A,"R$ 16.900,00",Leilão ao vivo em: 4 dias 2h4m49s,09/07/2025,Flex,Cinza,Não,Recuperado de Financiamento,Carros,"30.618,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
BMW/X1 SDRIVE 18I VL31,https://leilo.com.br/leilao/eusebio-ceara/carros/bmw/x1-sdrive-18i-vl31/ano.2012/1db92af1-b98e-11ef-8e48-02420a000017,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2011,208.860,"R$ 35.800,00",Leilão ao vivo em: 4 dias 2h6m49s,09/07/2025,Gasolina,Preta,Sim,Recuperado de Financiamento,Carros,"64.969,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
CITROEN/C3 GLX 14 FLEX (2P/4P),https://leilo.com.br/leilao/eusebio-ceara/carros/citroen/c3-glx-14-flex-(2p%2F4p)/ano.2011/f205e815-19ff-11f0-bf87-02420a000088,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,N/A,N/A,"R$ 12.700,00",Leilão: Leilão: 09/07/2025 Qua • 12:30,09/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CHEVROLET/CELTA 2P SPIRIT (2P/4P),https://leilo.com.br/leilao/eusebio-ceara/carros/chevrolet/celta-2p-spirit-(2p%2F4p)/ano.2010/3253778f-34f5-11f0-9f79-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2009,N/A,"R$ 12.000,00",Leilão: Leilão: 09/07/2025 Qua • 12:30,09/07/2025,Flex,Prata,Sim,Recuperado de Financiamento,Carros,"21.809,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
FORD/FIESTA SEL AT (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/ford/fiesta-sel-at-(4p)/ano.2017/ee49070d-ef94-11ef-bd15-02420a00000b,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2016,N/A,"R$ 28.200,00",Leilão: Leilão: 09/07/2025 Qua • 12:30,09/07/2025,Flex,Branca,Não,Recuperado de Financiamento,Carros,"51.103,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
JAC/J3 (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/jac/j3-(4p)/ano.2013/24e1f26a-3d8c-11f0-b593-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2012,192.047,"R$ 11.200,00",Leilão: Leilão: 09/07/2025 Qua • 12:30,09/07/2025,Gasolina,Branca,Sim,Recuperado de Financiamento,Carros,"20.302,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
CHEVROLET/ONIX JOYE (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/chevrolet/onix-joye-(4p)/ano.2017/584026e0-3d53-11f0-b593-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2016,189.138,"R$ 24.600,00",Leilão ao vivo em: 4 dias 2h9m39s,09/07/2025,Flex,Cinza,Sim,Recuperado de Financiamento,Carros,"44.690,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
FIAT/DOBLO ESSENCE,https://leilo.com.br/leilao/eusebio-ceara/carros/fiat/doblo-essence/ano.2013/d96a1a38-2757-11f0-9f79-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2013,501.335,"R$ 24.100,00",Leilão ao vivo em: 4 dias 2h10m9s,09/07/2025,Flex,Prata,Sim,Recuperado de Financiamento,Carros,"43.802,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
FIAT/DOBLO ADVENTURE FLEX,https://leilo.com.br/leilao/eusebio-ceara/carros/fiat/doblo-adventure-flex/ano.2013/a995ad62-3d70-11f0-b593-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2013,N/A,"R$ 26.800,00",Leilão ao vivo em: 4 dias 2h10m39s,09/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"48.718,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
CHEVROLET/SPIN LTZ 1.8L AUTOMATICO,https://leilo.com.br/leilao/eusebio-ceara/carros/chevrolet/spin-ltz--1.8l-automatico/ano.2016/172617c1-0fed-11f0-8c72-02420a00002d,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2015,N/A,"R$ 31.700,00",Leilão: Leilão: 09/07/2025 Qua • 12:30,09/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"57.581,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
FORD/KA HATCH SE 1.0 (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/ford/ka-hatch-se-1.0-(4p)/ano.2016/388541ae-7a98-11ef-a1ff-02420a0000dd,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2015,98.139,"R$ 21.000,00",Leilão ao vivo em: 4 dias 2h11m38s,09/07/2025,Flex,Prata,Sim,Recuperado de Financiamento,Carros,"38.102,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
RENAULT/CLIO EXPRESSION 10 16VH (4P/2P),https://leilo.com.br/leilao/eusebio-ceara/carros/renault/clio-expression-10-16vh-(4p%2F2p)/ano.2015/159a4e96-42c5-11ef-9bb1-02420a00002f,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2014,287.049,"R$ 17.000,00",Leilão ao vivo em: 4 dias 2h12m8s,09/07/2025,Flex,Preta,Sim,Recuperado de Financiamento,Carros,"30.875,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
FIAT/PALIO ATTRACT (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/fiat/palio-attract-(4p)/ano.2015/da001d2c-b2ff-11ef-8e48-02420a000017,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2014,188.814,"R$ 19.000,00",Leilão ao vivo em: 4 dias 2h12m37s,09/07/2025,Flex,Vermelha,Sim,Recuperado de Financiamento,Carros,"34.505,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
VOLKSWAGEN/FOX GII 1.6 (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/volkswagen/fox-gii-1.6-(4p)/ano.2012/698f4e83-3027-11f0-9f79-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2011,152.862,"R$ 18.800,00",Leilão: Leilão: 09/07/2025 Qua • 12:30,09/07/2025,Flex,Preta,Sim,Recuperado de Financiamento,Carros,"34.167,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
FIAT/UNO SPORTING (2P/4P),https://leilo.com.br/leilao/eusebio-ceara/carros/fiat/uno-sporting-(2p%2F4p)/ano.2012/52cfb92e-34d5-11f0-9f79-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2011,252.574,"R$ 19.700,00",Leilão ao vivo em: 4 dias 2h13m36s,09/07/2025,Flex,Vermelha,Sim,Recuperado de Financiamento,Carros,"35.658,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
TOYOTA/HILUX SW4 SRV 4X4,https://leilo.com.br/leilao/eusebio-ceara/carros/toyota/hilux-sw4-srv-4x4/ano.2015/14c12a6a-4309-11f0-b593-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2014,252.098,"R$ 82.600,00",Leilão: Leilão: 09/07/2025 Qua • 12:30,09/07/2025,Diesel,Branca,Sim,Recuperado de Financiamento,Carros,"150.055,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
FORD/KA SE (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/ford/ka-se-(4p)/ano.2015/77f07fea-4152-11f0-b593-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2014,206.933,"R$ 21.300,00",Leilão: Leilão: 09/07/2025 Qua • 12:30,09/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"38.563,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
FIAT/STRADA WORKING CABINE ESTENDIDA,https://leilo.com.br/leilao/eusebio-ceara/carros/fiat/strada-working-cabine-estendida/ano.2015/4057108a-8e16-11ef-a6ca-02420a000013,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2015,137.796,"R$ 26.300,00",Leilão ao vivo em: 4 dias 2h15m5s,09/07/2025,Flex,Cinza,Sim,Recuperado de Financiamento,Carros,"47.783,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
RENAULT/SANDERO DYNAMIQUE (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/renault/sandero-dynamique-(4p)/ano.2015/08f00126-f60e-11ef-bd15-02420a00000b,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2015,163.076,"R$ 21.600,00",Leilão ao vivo em: 4 dias 2h15m35s,09/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"39.101,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
HYUNDAI/ELANTRA GLS (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/hyundai/elantra-gls-(4p)/ano.2013/a0774aed-3750-11f0-bd5d-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2012,101.294,"R$ 33.700,00",Leilão: Leilão: 09/07/2025 Qua • 12:30,09/07/2025,Gasolina,Preta,Sim,Recuperado de Financiamento,Carros,"61.138,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
FIAT/IDEA ATTRACTIVE,https://leilo.com.br/leilao/eusebio-ceara/carros/fiat/idea-attractive/ano.2015/051c05da-2f74-11f0-9f79-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2015,215.541,"R$ 21.800,00",Leilão ao vivo em: 4 dias 2h16m34s,09/07/2025,Flex,Prata,Não,Recuperado de Financiamento,Carros,"39.609,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
VOLKSWAGEN/CROSSFOX GII (4P/2P),https://leilo.com.br/leilao/eusebio-ceara/carros/volkswagen/crossfox-gii-(4p%2F2p)/ano.2014/c1a9798a-13d1-11f0-b6cf-02420a00009e,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2014,N/A,"R$ 23.700,00",Leilão: Leilão: 09/07/2025 Qua • 12:30,09/07/2025,Flex,Cinza,Sim,Recuperado de Financiamento,Carros,"42.973,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
CHEVROLET/ONIX LTZ 1.4 AUTOMATICO (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/chevrolet/onix--ltz-1.4-automatico-(4p)/ano.2014/7043d928-1477-11f0-b6cf-02420a00009e,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2013,114.437,"R$ 28.200,00",Leilão ao vivo em: 4 dias 2h17m33s,09/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"51.189,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
FORD/FOCUS S AT S (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/ford/focus-s-at-s-(4p)/ano.2014/a211283c-4073-11f0-b593-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2013,157.205,"R$ 24.800,00",Leilão ao vivo em: 4 dias 2h18m3s,09/07/2025,Flex,Prata,Sim,Recuperado de Financiamento,Carros,"45.050,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
FIAT/PALIO ATTRACT (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/fiat/palio-attract-(4p)/ano.2014/a38097c1-4acb-11f0-b593-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2013,184.120,"R$ 20.800,00",Leilão ao vivo em: 4 dias 2h18m33s,09/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"37.754,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
TOYOTA/ETIOS SD XS (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/toyota/etios-sd-xs-(4p)/ano.2014/049ce95d-1b91-11f0-abeb-02420a0000a3,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2014,227.363,"R$ 22.100,00",Leilão ao vivo em: 4 dias 2h19m2s,09/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"40.023,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
CHEVROLET/PRISMA LTZ 1.4 MECANICO (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/chevrolet/prisma-ltz-1.4-mecanico-(4p)/ano.2014/2fbc3e6e-4622-11f0-b593-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2013,108.865,"R$ 27.300,00",Leilão ao vivo em: 4 dias 2h19m32s,09/07/2025,Flex,Preta,Não,Recuperado de Financiamento,Carros,"49.521,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
FIAT/UNO WAY 1.0 (2P/4P),https://leilo.com.br/leilao/eusebio-ceara/carros/fiat/uno-way-1.0-(2p%2F4p)/ano.2013/fbfc2d50-ddac-11ef-903d-02420a000042,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2012,143.208,"R$ 16.200,00",Leilão: Leilão: 09/07/2025 Qua • 12:30,09/07/2025,Flex,Preta,Não,Recuperado de Financiamento,Carros,"29.410,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
RENAULT/DUSTER 16 4X2,https://leilo.com.br/leilao/eusebio-ceara/carros/renault/duster-16-4x2/ano.2013/17f0d39c-245e-11f0-bcc9-02420a000216,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2012,N/A,"R$ 24.800,00",Leilão: Leilão: 09/07/2025 Qua • 12:30,09/07/2025,Flex,Prata,Não,Recuperado de Financiamento,Carros,"45.042,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
RENAULT/KWID INTENSE 2 (4P),https://leilo.com.br/leilao/manaus-amazonas/carros/renault/kwid-intense-2-(4p)/ano.2025/b670d2bb-1ac0-11f0-abeb-02420a0000a3,https://leilo.com.br/lote/fotos-modelo/carro.jpg,AM,2024,24.346,"R$ 35.100,00",Leilão ao vivo em: 5 dias 1h29m0s,10/07/2025,Flex,Azul,Sim,Recuperado de Financiamento,Carros,"63.736,00",N/A,N/A,PATIO MANAUS (MANAUS/AM)
FIAT/ARGO TREKKING,https://leilo.com.br/leilao/manaus-amazonas/carros/fiat/argo-trekking/ano.2024/58bace2a-22b6-11ef-b7fa-02420a00001f,https://leilo.com.br/lote/fotos-modelo/carro.jpg,AM,2023,6.595,"R$ 49.800,00",Leilão ao vivo em: 5 dias 1h29m30s,10/07/2025,Flex,Preta,Sim,Recuperado de Financiamento,Carros,"90.444,00",N/A,N/A,PATIO MANAUS (MANAUS/AM)
CHEVROLET/ONIX 10MT LT2,https://leilo.com.br/leilao/manaus-amazonas/carros/chevrolet/onix-10mt-lt2/ano.2024/7f120aa8-3025-11f0-9f79-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,AM,2023,40.624,"R$ 39.800,00",Leilão: Leilão: 10/07/2025 Qui • 12:30,10/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"72.342,00",N/A,N/A,PATIO MANAUS (MANAUS/AM)
NISSAN/KICKS ADVANCE (4P),https://leilo.com.br/leilao/manaus-amazonas/carros/nissan/kicks-advance-(4p)/ano.2023/48200090-30d4-11f0-9f79-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,AM,2023,50.101,"R$ 58.000,00",Leilão ao vivo em: 5 dias 1h30m59s,10/07/2025,Flex,Azul,Sim,Recuperado de Financiamento,Carros,"105.295,00",N/A,N/A,PATIO MANAUS (MANAUS/AM)
RENAULT/KWID ZEN 1.0 MECANICO (4P),https://leilo.com.br/leilao/benevides-para/carros/renault/kwid-zen-1.0-mecanico-(4p)/ano.2022/17bc715f-413f-11f0-b593-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,PA,2021,97.770,"R$ 25.800,00",Leilão: Leilão: 10/07/2025 Qui • 12:30,10/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"46.786,00",N/A,N/A,BENEVIDES-PA (BENEVIDES/PA)
VOLKSWAGEN/GOL MC4 (4P/2P),https://leilo.com.br/leilao/manaus-amazonas/carros/volkswagen/gol-mc4-(4p%2F2p)/ano.2021/4737d48e-373f-11f0-bd5d-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,AM,2020,91.792,"R$ 27.100,00",Leilão ao vivo em: 5 dias 1h31m59s,10/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"49.222,00",N/A,N/A,PATIO MANAUS (MANAUS/AM)
RENAULT/CAPTUR INTENSE,https://leilo.com.br/leilao/manaus-amazonas/carros/renault/captur-intense/ano.2020/5516712e-4891-11f0-b593-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,AM,2019,N/A,"R$ 41.700,00",Leilão ao vivo em: 5 dias 1h32m58s,10/07/2025,Flex,Bege,Sim,Recuperado de Financiamento,Carros,"75.778,00",N/A,N/A,PATIO MANAUS (MANAUS/AM)
VOLKSWAGEN/BEETLE (2P),https://leilo.com.br/leilao/benevides-para/carros/volkswagen/beetle-(2p)/ano.2009/a63fbcd6-5678-11f0-b593-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,PA,2008,64.901,"R$ 28.300,00",Leilão ao vivo em: 5 dias 1h33m50s,10/07/2025,Gasolina,Vermelha,Sim,LEILOSHOP,Carros,"51.426,00",N/A,N/A,BENEVIDES-PA (BENEVIDES/PA)
HYUNDAI/HB20 (4P),https://leilo.com.br/leilao/manaus-amazonas/carros/hyundai/hb20-(4p)/ano.2013/aa9e213d-c134-11ef-8e48-02420a000017,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751467470618_91ea5f29-223b-47c4-b224-cb7388eb55f1_pequena_leilo.webp,AM,2013,234.005,"R$ 17.000,00",Leilão ao vivo em: 5 dias 1h35m50s,10/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"38.908,00",N/A,N/A,PATIO MANAUS (MANAUS/AM)
RENAULT/KWID ZEN 1.0 MECANICO (4P),https://leilo.com.br/leilao/manaus-amazonas/carros/renault/kwid-zen-1.0-mecanico-(4p)/ano.2022/da8ecb88-6472-11ef-a9ca-02420a0000bb,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751467441402_5d572f63-2b33-4503-92df-62bc2004da27_pequena_leilo.webp,AM,2021,99.199,"R$ 23.400,00",Leilão ao vivo em: 5 dias 1h36m19s,10/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"46.786,00",N/A,N/A,PATIO MANAUS (MANAUS/AM)
RENAULT/SANDERO EXPRESSION (4P),https://leilo.com.br/leilao/manaus-amazonas/carros/renault/sandero-expression-(4p)/ano.2012/3799f8a7-8cb2-11ef-a6ca-02420a000013,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751467470632_0ee28df2-e775-4b68-bf28-d0d9145effa9_pequena_leilo.webp,AM,2012,205.204,"R$ 13.000,00",Leilão ao vivo em: 5 dias 1h37m19s,10/07/2025,Flex,Cinza,Sim,Recuperado de Financiamento,Carros,"29.967,00",N/A,N/A,PATIO MANAUS (MANAUS/AM)
VOLKSWAGEN/GOL MC4 (4P/2P),https://leilo.com.br/leilao/manaus-amazonas/carros/volkswagen/gol-mc4-(4p%2F2p)/ano.2021/b60f2e96-5b3d-11ef-ae95-02420a0000a0,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751636011489_461e22e9-9ec9-44dd-90ca-6749e95131d2_pequena_leilo.webp,AM,2021,287.513,"R$ 27.300,00",Leilão ao vivo em: 5 dias 1h37m48s,10/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"49.461,00",N/A,N/A,PATIO MANAUS (MANAUS/AM)
FORD/FIESTA 1.6 FLEX (4P),https://leilo.com.br/leilao/manaus-amazonas/carros/ford/fiesta-1.6-flex-(4p)/ano.2012/f32a8773-141c-11ee-81dc-02420a000018,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751635983300_f1dc7c54-66b8-41b4-8da4-1a04a091b8d7_pequena_leilo.webp,AM,2012,N/A,"R$ 16.900,00",Leilão ao vivo em: 5 dias 1h38m48s,10/07/2025,Flex,Preta,Sim,Recuperado de Financiamento,Carros,"30.682,00",N/A,N/A,PATIO MANAUS (MANAUS/AM)
