Situação,Imagem,Ano,KM,Título,UF,Link,Valor do Lance,Data Leilão
Leilão ao vivo em: 4 dias 13h51m39s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750448634882_d8242f0c-e082-4917-adf2-3c0238dd21be_pequena_leilo.webp,2014,208.170 km,CHEVROLET/CLASSIC LS (2P/4P),CE,https://leilo.com.br/leilao/eusebio-ceara/carros/chevrolet/classic-ls-(2p%2F4p)/ano.2015/e8f0d8e7-b65d-11ef-8e48-02420a000017,"R$ 17.000,00",25/06/2025
Leilão ao vivo em: 4 dias 13h52m8s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750448583817_cd840c92-8558-4c9e-8194-e2971c018ce5_pequena_leilo.webp,2015,N/A,JEEP/GRAND CHEROKEE LIMITED,CE,https://leilo.com.br/leilao/eusebio-ceara/carros/jeep/grand-cherokee-limited/ano.2015/3963b642-2c3e-11f0-9f79-02420a000005,"R$ 53.600,00",25/06/2025
Leilão ao vivo em: 4 dias 13h52m37s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750424036732_4dc484a3-207d-4f70-9b44-b9276d51bae5_pequena_leilo.webp,2015,215.541 km,FIAT/IDEA ATTRACTIVE,CE,https://leilo.com.br/leilao/eusebio-ceara/carros/fiat/idea-attractive/ano.2015/051c05da-2f74-11f0-9f79-02420a000005,"R$ 21.800,00",25/06/2025
Leilão ao vivo em: 4 dias 13h53m6s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750424019874_5ce966a2-0710-48c9-aa48-14774f873028_pequena_leilo.webp,2009,115.584 km,VOLKSWAGEN/GOL 1.0 (2P/4P),CE,https://leilo.com.br/leilao/eusebio-ceara/carros/volkswagen/gol-1.0-(2p%2F4p)/ano.2010/352d214a-40b7-11f0-b593-02420a000005,"R$ 13.400,00",25/06/2025
Leilão ao vivo em: 4 dias 13h53m36s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750448806378_63d5c4c4-dcab-443a-954b-83404f44c07d_pequena_leilo.webp,2014,87.907 km,JEEP/GRAND CHEROKEE LIMITED,CE,https://leilo.com.br/leilao/eusebio-ceara/carros/jeep/grand-cherokee-limited/ano.2014/e71d98e6-c155-11ef-8e48-02420a000017,"R$ 50.500,00",25/06/2025
Leilão ao vivo em: 4 dias 13h54m5s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750448930125_6870b2d5-58f1-483d-a7b0-6aad8fdc161d_pequena_leilo.webp,2012,187.388 km,CHEVROLET/CORSA HATCH MAXX (2P/4P),CE,https://leilo.com.br/leilao/eusebio-ceara/carros/chevrolet/corsa-hatch-maxx-(2p%2F4p)/ano.2012/36d64a55-2f68-11f0-9f79-02420a000005,"R$ 17.000,00",25/06/2025
Leilão ao vivo em: 4 dias 13h54m35s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750448922054_b378cb82-e6a2-4709-8693-50a9bb58134f_pequena_leilo.webp,2013,122.142 km,CHEVROLET/PRISMA LT (4P),CE,https://leilo.com.br/leilao/eusebio-ceara/carros/chevrolet/prisma-lt-(4p)/ano.2014/07da2074-0022-11f0-8c72-02420a00002d,"R$ 22.700,00",25/06/2025
Leilão ao vivo em: 4 dias 13h55m4s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750449001021_b046b222-f2c6-4279-a64a-8b3f204b3d28_pequena_leilo.webp,2007,N/A,CHEVROLET/CLASSIC LIFE (2P/4P),CE,https://leilo.com.br/leilao/eusebio-ceara/carros/chevrolet/classic-life-(2p%2F4p)/ano.2008/4d59c24a-b94c-11ef-8e48-02420a000017,"R$ 10.800,00",25/06/2025
Leilão ao vivo em: 4 dias 13h55m34s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750423997445_254b561d-6ecf-4a78-8b79-26bf0861b1c5_pequena_leilo.webp,2014,98.460 km,PEUGEOT/208 ACTIVE (4P),CE,https://leilo.com.br/leilao/eusebio-ceara/carros/peugeot/208-active-(4p)/ano.2014/a710c9e2-0a39-11f0-8c72-02420a00002d,"R$ 20.400,00",25/06/2025
Leilão ao vivo em: 4 dias 13h56m3s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750423975963_b96d4ab8-58fe-462c-b5f1-332d473384dc_pequena_leilo.webp,2013,190.904 km,NISSAN/MARCH S FLEX (4P),CE,https://leilo.com.br/leilao/eusebio-ceara/carros/nissan/march-s-flex-(4p)/ano.2014/5f43d766-0b13-11f0-8c72-02420a00002d,"R$ 19.200,00",25/06/2025
Leilão: Leilão: 25/06/2025 Qua • 12:30,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2014,N/A,FIAT/STRADA ADVENTURE CABINE DUPLA,CE,https://leilo.com.br/leilao/eusebio-ceara/carros/fiat/strada-adventure-cabine-dupla/ano.2014/302beae2-2501-11f0-bcc9-02420a000216,"R$ 29.400,00",25/06/2025
Leilão: Leilão: 25/06/2025 Qua • 12:30,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2010,99.999.999.999 km,FIAT/PUNTO (4P),CE,https://leilo.com.br/leilao/eusebio-ceara/carros/fiat/punto-(4p)/ano.2010/901f09ba-2dac-11f0-9f79-02420a000005,"R$ 14.800,00",25/06/2025
Leilão: Leilão: 25/06/2025 Qua • 12:30,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2013,117.238 km,FORD/FIESTA HATCH SE (4P),CE,https://leilo.com.br/leilao/eusebio-ceara/carros/ford/fiesta-hatch-se-(4p)/ano.2014/836e9085-4560-11f0-b593-02420a000005,"R$ 20.100,00",25/06/2025
Leilão: Leilão: 25/06/2025 Qua • 12:30,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2013,155.995 km,VOLKSWAGEN/FOX PRIME GII (4P/2P),CE,https://leilo.com.br/leilao/eusebio-ceara/carros/volkswagen/fox-prime-gii-(4p%2F2p)/ano.2013/80981707-1f87-11f0-abeb-02420a0000a3,"R$ 20.700,00",25/06/2025
Leilão: Leilão: 25/06/2025 Qua • 12:30,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2012,40.809 km,NISSAN/VERSA SL FLEX (4P),CE,https://leilo.com.br/leilao/eusebio-ceara/carros/nissan/versa-sl-flex-(4p)/ano.2013/8744db16-203e-11f0-bcc9-02420a000216,"R$ 20.800,00",25/06/2025
Leilão ao vivo em: 4 dias 13h58m57s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750424376186_ffa835d3-1497-4dfa-aa8a-5c53062200b4_pequena_leilo.webp,2012,131.179 km,NISSAN/LIVINA S,CE,https://leilo.com.br/leilao/eusebio-ceara/carros/nissan/livina-s/ano.2013/504b3067-2295-11f0-bcc9-02420a000216,"R$ 19.500,00",25/06/2025
Leilão: Leilão: 25/06/2025 Qua • 12:30,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2013,N/A,FIAT/DOBLO ESSENCE,CE,https://leilo.com.br/leilao/eusebio-ceara/carros/fiat/doblo-essence/ano.2013/d96a1a38-2757-11f0-9f79-02420a000005,"R$ 23.900,00",25/06/2025
Leilão ao vivo em: 4 dias 13h59m41s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750424365427_b8675afd-be34-4e0d-a41a-d7d7d3faa96d_pequena_leilo.webp,2012,101.051 km,VOLKSWAGEN/NOVO GOL (4P/2P),CE,https://leilo.com.br/leilao/eusebio-ceara/carros/volkswagen/novo-gol-(4p%2F2p)/ano.2013/860f8978-3d82-11f0-b593-02420a000005,"R$ 16.000,00",25/06/2025
Leilão ao vivo em: 4 dias 22h12m9s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/18/1750275503363_9936ad79-cc0b-4aa2-be8b-8626cf186ee3_pequena_leilo.webp,2024,7.629 km,CHEVROLET/TRACKER TURBO LTZ,GO,https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/chevrolet/tracker-turbo-ltz/ano.2025/258eee05-1b89-11f0-abeb-02420a0000a3,"R$ 74.900,00",25/06/2025
Leilão ao vivo em: 4 dias 22h12m38s,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2024,17.783 km,CHEVROLET/ONIX PLUS 10TAT PR2,SP,https://leilo.com.br/leilao/sao-carlos-sao-paulo/carros/chevrolet/onix-plus-10tat-pr2/ano.2025/dfb78267-13ff-11f0-b6cf-02420a00009e,"R$ 60.600,00",25/06/2025
Leilão ao vivo em: 4 dias 22h13m8s,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2022,30.555 km,GM - CHEVROLET TRACKER LTZ 1.0 TURBO 12V FLEX AUT.,CE,https://leilo.com.br/leilao/eusebio-ceara/carros/nome-padrao/gm---chevrolet-tracker-ltz-1.0-turbo-12v-flex-aut./ano.2023/b393064c-ed39-11ef-bd15-02420a00000b,"R$ 60.500,00",25/06/2025
Leilão ao vivo em: 4 dias 22h13m37s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750452903701_d013cd58-480c-4427-bfb7-118d2bbac63c_pequena_leilo.webp,2023,23.025 km,CHEVROLET/ONIX 1.0 TURBO AUTOMATICO PREMIER2,GO,https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/chevrolet/onix-1.0-turbo-automatico-premier2/ano.2024/160e2dd9-42e2-11f0-b593-02420a000005,"R$ 55.800,00",25/06/2025
Leilão ao vivo em: 4 dias 22h14m6s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/18/1750275060694_81ab1199-40f6-430f-879f-e99d7a0d5f8a_pequena_leilo.webp,2023,50.663 km,GM - CHEVROLET ONIX HATCH PREM. 1.0 12V TB FLEX 5P AUT.,RS,https://leilo.com.br/leilao/alvorada-rio-grande-do-sul/carros/nome-padrao/gm---chevrolet-onix-hatch-prem.-1.0-12v-tb-flex-5p-aut./ano.2024/2f6b60eb-002d-11f0-8c72-02420a00002d,"R$ 55.800,00",25/06/2025
Leilão ao vivo em: 4 dias 22h14m36s,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2022,45.889 km,CHEVROLET/TRACKER A LT,SP,https://leilo.com.br/leilao/sao-carlos-sao-paulo/carros/chevrolet/tracker-a-lt/ano.2023/575b352b-0bd7-11f0-8c72-02420a00002d,"R$ 56.400,00",25/06/2025
Leilão ao vivo em: 4 dias 22h15m5s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750452887690_c7131cae-aae0-4408-a612-a50463c3996a_pequena_leilo.webp,2023,196 km,HONDA/CR-V FH-TOURING,GO,https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/honda/cr-v-fh-touring/ano.2024/e4bd141a-46f5-11f0-b593-02420a000005,"R$ 147.800,00",25/06/2025
Leilão ao vivo em: 4 dias 22h15m34s,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2023,31.137 km,CHEVROLET/TRACKER TURBO LTZ,SP,https://leilo.com.br/leilao/sao-carlos-sao-paulo/carros/chevrolet/tracker-turbo-ltz/ano.2024/49f0eca5-2502-11f0-bcc9-02420a000216,"R$ 68.400,00",25/06/2025
Leilão ao vivo em: 4 dias 22h16m4s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/18/1750275465869_1bb598a0-0b78-4b46-bc50-e15f96421a77_pequena_leilo.webp,2022,35.301 km,GM - CHEVROLET TRACKER PREMIER 1.2 TURBO 12V FLEX AUT.,PR,https://leilo.com.br/leilao/sao-jose-dos-pinhais-parana/carros/nome-padrao/gm---chevrolet-tracker-premier-1.2-turbo-12v-flex-aut./ano.2023/1b14ad33-fa88-11ef-8c72-02420a00002d,"R$ 65.700,00",25/06/2025
Leilão ao vivo em: 4 dias 22h16m33s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/18/1750275478084_c49dc590-2b24-463c-bc05-77d8d1886bb7_pequena_leilo.webp,2023,29.917 km,GM - CHEVROLET MONTANA LTZ 1.2 TURBO FLEX 12V 4P AUT.,GO,https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/nome-padrao/gm---chevrolet-montana-ltz-1.2-turbo-flex-12v-4p-aut./ano.2023/c32e1f3c-e2f3-11ef-903d-02420a000042,"R$ 66.000,00",25/06/2025
Leilão ao vivo em: 4 dias 22h17m3s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/18/1750275398617_4d4bf163-214f-4620-84ed-c9b787d2b23f_pequena_leilo.webp,2024,25.255 km,CHEVROLET/ONIX 10MT LT2,CE,https://leilo.com.br/leilao/eusebio-ceara/carros/chevrolet/onix-10mt-lt2/ano.2024/790d9ba6-1acf-11f0-abeb-02420a0000a3,"R$ 50.000,00",25/06/2025
Leilão ao vivo em: 4 dias 22h17m32s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750452843641_a18ca195-ed69-4546-89e0-7bf20cb87325_pequena_leilo.webp,2023,24.040 km,CHEVROLET/TRACKER TURBO A LT,CE,https://leilo.com.br/leilao/eusebio-ceara/carros/chevrolet/tracker-turbo-a-lt/ano.2024/302b1a80-1626-11f0-b6cf-02420a00009e,"R$ 62.200,00",25/06/2025
Leilão ao vivo em: 4 dias 22h18m1s,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2023,12.050 km,GM - CHEVROLET ONIX SEDAN PLUS LT 1.0 12V TB FLEX MEC.,CE,https://leilo.com.br/leilao/eusebio-ceara/carros/nome-padrao/gm---chevrolet-onix-sedan-plus-lt-1.0-12v-tb-flex-mec./ano.2024/94bf5e2f-bf00-11ef-8e48-02420a000017,"R$ 48.100,00",25/06/2025
Leilão ao vivo em: 4 dias 22h18m29s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750452876904_01b05242-e6d0-4283-896a-f9e5bba0d05e_pequena_leilo.webp,2022,12.168 km,CHEVROLET/ONIX PLUS 10TMT LTZ,BA,https://leilo.com.br/leilao/candeias-bahia/carros/chevrolet/onix-plus-10tmt-ltz/ano.2023/9a4176a0-3193-11f0-9f79-02420a000005,"R$ 44.300,00",25/06/2025
Leilão ao vivo em: 4 dias 22h18m56s,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2022,5.066 km,CHEVROLET/ONIX PLUS 10TAT PR2,SP,https://leilo.com.br/leilao/sao-carlos-sao-paulo/carros/chevrolet/onix-plus-10tat-pr2/ano.2023/50ead23d-74fe-11ee-b57d-02420a0000d3,"R$ 54.500,00",25/06/2025
Leilão ao vivo em: 5 dias 12h41m55s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750444743979_933adeef-2736-41d7-b5cd-d4ec6116dcf9_pequena_leilo.webp,2022,61.501 km,CITROAN C4 CACTUS FEEL 1.6 16V FLEX AUT.,PA,https://leilo.com.br/leilao/benevides-para/carros/nome-padrao/citroan-c4-cactus-feel-1.6-16v-flex-aut./ano.2023/3e82a64d-30bd-11f0-9f79-02420a000005,"R$ 45.600,00",26/06/2025
Leilão: Leilão: 26/06/2025 Qui • 12:30,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2024,8.207 km,NISSAN/KICKS ADVANCE (4P),PA,https://leilo.com.br/leilao/benevides-para/carros/nissan/kicks-advance-(4p)/ano.2024/2c130cb8-2ffb-11f0-9f79-02420a000005,"R$ 63.400,00",26/06/2025
Leilão: Leilão: 26/06/2025 Qui • 12:30,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2024,31.441 km,FIAT/ARGO TREKKING,PA,https://leilo.com.br/leilao/benevides-para/carros/fiat/argo-trekking/ano.2024/2dac5d33-3704-11f0-bd5d-02420a000005,"R$ 49.800,00",26/06/2025
Leilão ao vivo em: 5 dias 12h43m22s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750423713411_7b592db0-6569-4b03-b6c1-9e055a7143e4_pequena_leilo.webp,2023,78.278 km,RENAULT/DUSTER INTENSE CVT,PA,https://leilo.com.br/leilao/benevides-para/carros/renault/duster-intense-cvt/ano.2024/2890e488-4309-11f0-b593-02420a000005,"R$ 55.200,00",26/06/2025
Leilão ao vivo em: 5 dias 12h43m51s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750423753514_0ef33011-76cc-4df3-a6ae-73f80ba1c301_pequena_leilo.webp,2023,14.251 km,FIAT/CRONOS DRIVE,AM,https://leilo.com.br/leilao/manaus-amazonas/carros/fiat/cronos-drive/ano.2023/b23226e3-6151-11ef-a9ca-02420a0000bb,"R$ 40.000,00",26/06/2025
Leilão ao vivo em: 5 dias 12h44m21s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750449427328_db4258e3-2698-4834-8cba-eb38a3a84691_pequena_leilo.webp,2022,38.583 km,RENAULT/KWID ZEN 2 (4P),PA,https://leilo.com.br/leilao/benevides-para/carros/renault/kwid-zen-2-(4p)/ano.2023/c5d26ebc-0981-11f0-8c72-02420a00002d,"R$ 28.400,00",26/06/2025
Leilão: Leilão: 26/06/2025 Qui • 12:30,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2022,81.495 km,VOLKSWAGEN/GOL MPI (4P/2P),PA,https://leilo.com.br/leilao/benevides-para/carros/volkswagen/gol-mpi-(4p%2F2p)/ano.2023/190e9307-1fbc-11f0-abeb-02420a0000a3,"R$ 30.800,00",26/06/2025
Leilão ao vivo em: 5 dias 12h45m48s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750445095467_46b4af00-fcbd-41d4-9508-df2c3b00b1d8_pequena_leilo.webp,2021,49.058 km,FIAT/MOBI LIKE (4P),AM,https://leilo.com.br/leilao/manaus-amazonas/carros/fiat/mobi-like-(4p)/ano.2022/74caebba-5fb9-11ef-b7dc-02420a00003e,"R$ 28.200,00",26/06/2025
Leilão: Leilão: 26/06/2025 Qui • 12:30,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2022,82.619 km,FIAT/TORO FREEDOM AT9,PA,https://leilo.com.br/leilao/benevides-para/carros/fiat/toro-freedom-at9/ano.2022/5e120567-4143-11f0-b593-02420a000005,"R$ 65.600,00",26/06/2025
Leilão ao vivo em: 5 dias 12h46m45s,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2021,134.484 km,CHEVROLET/ONIX 10TMT LTZ,PA,https://leilo.com.br/leilao/benevides-para/carros/chevrolet/onix-10tmt-ltz/ano.2021/d76b3b5a-196f-11f0-bf87-02420a000088,"R$ 38.500,00",26/06/2025
Leilão: Leilão: 26/06/2025 Qui • 12:30,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2019,175.995 km,VOLKSWAGEN/GOL MC4 (4P/2P),RO,https://leilo.com.br/leilao/porto-velho-rondonia/carros/volkswagen/gol-mc4-(4p%2F2p)/ano.2020/42b26cb7-2cfd-11f0-9f79-02420a000005,"R$ 25.600,00",26/06/2025
Leilão ao vivo em: 5 dias 12h49m12s,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2013,122.002 km,FORD/FIESTA FLEX (4P),AM,https://leilo.com.br/leilao/manaus-amazonas/carros/ford/fiesta-flex-(4p)/ano.2014/491e07ad-3add-11ef-9bb1-02420a00002f,"R$ 16.700,00",26/06/2025
Leilão ao vivo em: 5 dias 12h49m42s,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2010,180.590 km,KIA/PICANTO EX3 (4P),PA,https://leilo.com.br/leilao/benevides-para/carros/kia/picanto-ex3-(4p)/ano.2011/cc3d2169-03df-11ef-b80e-02420a000059,"R$ 17.100,00",26/06/2025
Leilão ao vivo em: 5 dias 12h49m51s,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2014,300.647 km,RENAULT/SANDERO EXPRESSION 1.0 16V (2P/4P),PA,https://leilo.com.br/leilao/benevides-para/carros/renault/sandero-expression-1.0-16v-(2p%2F4p)/ano.2014/9e2b6f7e-d8c0-11ef-903d-02420a000042,"R$ 17.700,00",26/06/2025
Leilão ao vivo em: 5 dias 12h50m20s,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2020,67.178 km,CHEVROLET/ONIX PLUS 10TAT PR1,PA,https://leilo.com.br/leilao/benevides-para/carros/chevrolet/onix-plus-10tat-pr1/ano.2020/7e6927da-0696-11f0-8c72-02420a00002d,"R$ 41.500,00",26/06/2025
Leilão ao vivo em: 5 dias 12h51m20s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750426923834_ce51a920-274a-4e44-86ef-e2c708adf37d_pequena_leilo.webp,2017,280.531 km,FORD/KA HATCH SE 1.0 B (4P),AM,https://leilo.com.br/leilao/manaus-amazonas/carros/ford/ka-hatch-se-1.0-b-(4p)/ano.2018/08723b7f-34f1-11f0-9f79-02420a000005,"R$ 22.500,00",26/06/2025
Leilão ao vivo em: 5 dias 12h51m49s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750426877251_4fef47c2-8faa-41b9-9809-0aab9b4abbb1_pequena_leilo.webp,2008,177.673 km,VOLKSWAGEN/GOL 1.0 GIV (2P/4P),PA,https://leilo.com.br/leilao/benevides-para/carros/volkswagen/gol-1.0-giv-(2p%2F4p)/ano.2009/6b7a509d-a28a-11ef-9088-02420a0000e0,"R$ 11.300,00",26/06/2025
Leilão ao vivo em: 5 dias 12h52m19s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750443640073_179f18a4-32ca-4233-b580-3ae766d82116_pequena_leilo.webp,2011,264.709 km,VOLKSWAGEN/POLO SEDAN 1.6 (4P),PA,https://leilo.com.br/leilao/benevides-para/carros/volkswagen/polo-sedan-1.6-(4p)/ano.2012/6e9e950f-df51-11ef-903d-02420a000042,"R$ 21.200,00",26/06/2025
Leilão ao vivo em: 5 dias 12h52m48s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750443679578_ec75169b-cbb4-49ba-a647-0f6fc55ce88b_pequena_leilo.webp,2014,184.326 km,VOLKSWAGEN/GOL TRENDLINE MB S (2P/4P),PA,https://leilo.com.br/leilao/benevides-para/carros/volkswagen/gol-trendline-mb-s-(2p%2F4p)/ano.2015/83676642-ef92-11ef-bd15-02420a00000b,"R$ 20.500,00",26/06/2025
Leilão ao vivo em: 5 dias 12h53m17s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750443705155_6d1e0655-79f9-44d5-99d9-6317806ca35e_pequena_leilo.webp,2016,98.708 km,RENAULT/LOGAN EXPRESSION (4P),PA,https://leilo.com.br/leilao/benevides-para/carros/renault/logan-expression-(4p)/ano.2017/519b99d5-09bf-11f0-8c72-02420a00002d,"R$ 21.300,00",26/06/2025
Leilão ao vivo em: 5 dias 12h53m47s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750443742153_0082ef78-c32d-490b-b08b-67b5c5d003ef_pequena_leilo.webp,2011,140.611 km,RENAULT/LOGAN EXPRESSION 1016V (4P),AM,https://leilo.com.br/leilao/manaus-amazonas/carros/renault/logan-expression-1016v-(4p)/ano.2012/3f6dedd9-09a2-11f0-8c72-02420a00002d,"R$ 12.300,00",26/06/2025
Leilão ao vivo em: 5 dias 12h54m17s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750443789244_b2e8375e-58bd-4e79-b984-8460179ec13f_pequena_leilo.webp,2013,78.298 km,FORD/FIESTA 1.6 FLEX (4P),PA,https://leilo.com.br/leilao/benevides-para/carros/ford/fiesta-1.6-flex-(4p)/ano.2014/f79e521b-0102-11f0-8c72-02420a00002d,"R$ 19.700,00",26/06/2025
Leilão ao vivo em: 5 dias 12h54m46s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750443767703_d740d904-8bf3-4d84-a283-2ba439d25678_pequena_leilo.webp,2014,159.316 km,FIAT/UNO ATTRACTIVE (4P),PA,https://leilo.com.br/leilao/benevides-para/carros/fiat/uno-attractive-(4p)/ano.2015/d18e2852-214c-11f0-bcc9-02420a000216,"R$ 19.600,00",26/06/2025
Leilão ao vivo em: 5 dias 12h55m14s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750443807534_ba328f62-a1d5-4e24-afbc-cc849be63b88_pequena_leilo.webp,2019,228.821 km,FORD/KA HATCH SE 1.0 C (4P),AM,https://leilo.com.br/leilao/manaus-amazonas/carros/ford/ka-hatch-se-1.0-c-(4p)/ano.2020/8770eb7d-3750-11f0-bd5d-02420a000005,"R$ 27.400,00",26/06/2025
Leilão ao vivo em: 5 dias 12h55m42s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750427617602_3f2954ff-50e8-4794-b398-535e66a7cd33_pequena_leilo.webp,2009,140.049 km,FORD/FIESTA 1.6 FLEX (4P),PA,https://leilo.com.br/leilao/benevides-para/carros/ford/fiesta-1.6-flex-(4p)/ano.2009/1c7eaec8-0049-11f0-8c72-02420a00002d,"R$ 14.600,00",26/06/2025
Leilão ao vivo em: 5 dias 12h56m12s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750427879931_78358b9e-5103-4b83-9f86-01ef3294e9d5_pequena_leilo.webp,2015,N/A,VOLKSWAGEN/NOVO FOX TRENDLINE MB (4P/2P),PA,https://leilo.com.br/leilao/benevides-para/carros/volkswagen/novo-fox-trendline-mb-(4p%2F2p)/ano.2016/bbfbe0b4-2c4b-11f0-9f79-02420a000005,"R$ 26.200,00",26/06/2025
Leilão ao vivo em: 5 dias 12h56m40s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750443224873_d7bb04d7-016f-413a-b58d-18a5656865c9_pequena_leilo.webp,2014,126.378 km,FORD/FIESTA HATCH S (4P),PA,https://leilo.com.br/leilao/benevides-para/carros/ford/fiesta-hatch-s-(4p)/ano.2015/cdcfe887-2d12-11f0-9f79-02420a000005,"R$ 23.000,00",26/06/2025
Leilão ao vivo em: 5 dias 12h57m8s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750443217865_90230b68-aa84-44bc-bdf3-fb94ccc933b2_pequena_leilo.webp,2009,156.722 km,VOLKSWAGEN/VOYAGE 1.0 (4P),AM,https://leilo.com.br/leilao/manaus-amazonas/carros/volkswagen/voyage-1.0-(4p)/ano.2010/05cee7dd-300e-11f0-9f79-02420a000005,"R$ 14.400,00",26/06/2025
Leilão ao vivo em: 5 dias 12h57m37s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750443265698_87dc95cb-dfa4-4f68-ae6f-fb0ca2487f4a_pequena_leilo.webp,2008,260.947 km,VOLKSWAGEN/JETTA (4P),PA,https://leilo.com.br/leilao/benevides-para/carros/volkswagen/jetta-(4p)/ano.2008/7add0d2d-2b88-11f0-9f79-02420a000005,"R$ 20.300,00",26/06/2025
Leilão ao vivo em: 5 dias 12h58m6s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750443244958_dff5d07e-ca8d-4dab-a752-bf93fa6dfd76_pequena_leilo.webp,2016,183.215 km,RENAULT/CLIO EXPRESSION 10 16VH (4P/2P),PA,https://leilo.com.br/leilao/benevides-para/carros/renault/clio-expression-10-16vh-(4p%2F2p)/ano.2016/15288d9a-25d3-11f0-bcc9-02420a000216,"R$ 19.100,00",26/06/2025
Leilão ao vivo em: 5 dias 12h58m35s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750443277537_a9f0a3b2-59bb-4161-af04-cbb45c7b08ce_pequena_leilo.webp,2017,138.627 km,FORD/KA HATCH SE 1.0 B (4P),PA,https://leilo.com.br/leilao/benevides-para/carros/ford/ka-hatch-se-1.0-b-(4p)/ano.2018/25ac99ec-2c17-11f0-9f79-02420a000005,"R$ 22.500,00",26/06/2025
Leilão ao vivo em: 5 dias 12h59m4s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750443315202_4a23a643-2595-4dcb-b0f7-3aa31e24252c_pequena_leilo.webp,2011,271.594 km,VOLKSWAGEN/GOL RALLYE (4P/2P),PA,https://leilo.com.br/leilao/benevides-para/carros/volkswagen/gol-rallye-(4p%2F2p)/ano.2012/2defbcb0-f6ac-11ef-9028-02420a000044,"R$ 17.800,00",26/06/2025
